0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;H;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;H;H;H;H;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;H;H;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;H;H;H;H;H;H;H;H;H;H;K;K;K;K;K;K;0;0;0;0;0;0;0;0;H;H;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;K;K;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;K;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K;K;K;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;H;H;H;H;H;H;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;H;H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
